[CLS];[-0.37874600291252136, -0.0703376978635788, -0.36608144640922546, -0.10915069282054901, -0.24549156427383423, -0.21499499678611755, 0.06605128943920135, 0.2479044795036316, -0.18664756417274475, -0.1798786073923111, -0.3022134602069855, -0.05759645998477936, -0.32355305552482605, 0.5060520768165588, 0.272968053817749, 0.3030520975589752, -0.1930084228515625, 0.2535299062728882, 0.2632242739200592, -0.3217809796333313, -0.05136360973119736, -0.30212053656578064, -0.26021522283554077, 0.6248534917831421, 0.02882363274693489, -0.36208564043045044, -0.23450449109077454, -0.17120087146759033, -0.07202932238578796, -0.36128121614456177, -0.027197137475013733, 0.2627200186252594, -0.346199095249176, -0.3605482280254364, 0.41513869166374207, -0.21659836173057556, 0.4572136402130127, -0.23859207332134247, 0.05685342848300934, 0.12790265679359436, -0.3707710802555084, 0.1975371241569519, 0.15195706486701965, 0.262780100107193, -0.002848684787750244, -0.34604430198669434, -2.4994895458221436, -0.3116467297077179, -0.162850022315979, -0.20429635047912598, -0.3195245563983917, 0.06852428615093231, 0.42694804072380066, 0.5249876379966736, 0.2647643983364105, 0.2843104302883148, -0.5738810896873474, 0.4505567252635956, 0.6786261200904846, 0.35891544818878174, 0.4636431634426117, -0.22379055619239807, 0.19283455610275269, 0.1206248551607132, 0.0356098935008049, 0.33016979694366455, -0.22122341394424438, 0.5052192807197571, -0.32790234684944153, 0.1333136409521103, -0.5418190956115723, -0.13544625043869019, 0.6198363304138184, -0.6082489490509033, -0.29705730080604553, -0.2640102505683899, -0.042124003171920776, 0.0062814392149448395, -0.4593116343021393, -0.2396560162305832, 0.5241208672523499, 0.49644288420677185, 0.0055594854056835175, 0.013070289045572281, 0.09998101741075516, 0.30891430377960205, -0.5487566590309143, -0.3488375246524811, 0.11739128828048706, 0.6192220449447632, -0.4188542366027832, 0.4155581295490265, 0.03080606274306774, 0.44888219237327576, -0.5999628305435181, -0.2562028169631958, -0.03520195186138153, 0.14267989993095398, 0.2889484465122223, 0.32738596200942993, 0.49948620796203613, 0.370022714138031, 0.5506572723388672, -0.41377872228622437, -0.3377024233341217, -0.28539562225341797, -0.23787368834018707, -0.5945674777030945, 0.38308587670326233, -2.6417312622070312, 0.16564354300498962, 0.17024309933185577, -0.6346391439437866, -0.4034065306186676, 0.12463502585887909, 1.002675175666809, 0.7010259032249451, -0.19654512405395508, -0.04438018053770065, -0.32174521684646606, -0.10555174201726913, 0.2837632894515991, 0.014149460010230541, 0.2672613859176636, -0.14142294228076935, 0.6013475060462952, -0.007288981229066849, -0.22125302255153656, 0.6449885368347168, 0.5959407687187195, 0.2472231686115265, 0.7071815729141235, 0.04227697104215622, -0.5531360507011414, 0.1947508156299591, -0.034149058163166046, 0.7568894624710083, 0.255196213722229, -0.6427983045578003, -0.45052576065063477, -0.6561835408210754, -0.404607355594635, -2.7398290634155273, -0.027592675760388374, 0.31434839963912964, 0.561205267906189, -0.31805652379989624, 0.1258372962474823, 0.1541615128517151, 0.039145685732364655, 0.2790549695491791, 0.034229449927806854, -0.25440549850463867, -0.1025848239660263, 0.16794347763061523, -0.34988996386528015, -0.29523512721061707, -0.6740332841873169, 0.6498522758483887, 0.3301698565483093, 0.6090559363365173, -0.19222578406333923, 0.5175914168357849, -0.09457194805145264, -0.554157555103302, 0.6433904767036438, 0.5218954086303711, 0.4207451045513153, 0.3998502194881439, -0.05162768438458443, -0.16338685154914856, 0.40909212827682495, 0.0008570719510316849, -0.3718425929546356, 0.5194461345672607, -0.6650279760360718, -0.05048651248216629, 0.18850484490394592, 0.21981139481067657, 0.016620993614196777, -0.2885615825653076, 0.4897087514400482, 0.5114952921867371, 0.46229633688926697, 0.6998231410980225, 0.40366309881210327, 0.8105742931365967, -0.12748903036117554, -0.10461270809173584, -0.11112039536237717, -0.04672752693295479, -0.3250807225704193, -0.12611742317676544, -0.1206720769405365, 0.4589267075061798, -0.07395464181900024, 0.6345961093902588, -0.9146925210952759, 0.48001307249069214, 0.6584376692771912, -0.1839321106672287, -0.1056530624628067, -0.3706344962120056, 0.09885779023170471, -0.17637965083122253, 3.411121129989624, 0.12044212222099304, -0.10610601305961609, 0.1261424422264099, -0.054666806012392044, -0.578924298286438, -0.12652787566184998, -0.08757875859737396, -0.5873805284500122, 0.18241730332374573, 0.08826553821563721, 0.16071754693984985, -0.11667993664741516, -0.01158158853650093, -0.5055004358291626, -0.02588096633553505, 0.1720093935728073, -0.23965144157409668, 0.1790221482515335, -0.02422269433736801, -0.031508155167102814, -0.1859818994998932, 0.9908707141876221, -0.45136019587516785, -1.8251368999481201, 0.024901263415813446, 0.17129679024219513, -0.3281112611293793, 0.5327484607696533, -0.6702932119369507, -0.12474069744348526, -0.48400911688804626, -0.27141547203063965, 0.038002289831638336, -0.2205963134765625, 0.2496250420808792, -0.18360383808612823, -0.01442372053861618, 0.38045692443847656, -0.23503632843494415, 0.5532168745994568, 0.4197254776954651, -0.14581720530986786, 0.3040791451931, -0.1829671710729599, 0.7023121118545532, -0.3263119161128998, 0.04516736418008804, -0.24461105465888977, -0.09247638285160065, -0.18306732177734375, 0.5474123954772949, -0.1357918381690979, -0.04208528622984886, -0.0012139901518821716, -0.373567670583725, 0.06880343705415726, 0.3675653040409088, 0.3234463334083557, -0.28570032119750977, -0.35687246918678284, 0.0772741287946701, -0.4990968406200409, -0.3217010498046875, -0.5158791542053223, 0.22533777356147766, -0.2192135453224182, -0.3380516767501831, -3.2038369178771973, 0.356123685836792, 0.18577559292316437, 0.619451642036438, 0.22961027920246124, -0.533383309841156, 0.2103171944618225, 0.5847712159156799, 0.0792359858751297, -0.5557831525802612, 0.16565865278244019, 0.042180754244327545, 0.44960325956344604, 0.3185616731643677, -0.3332851231098175, 0.3879256546497345, -0.2391240894794464, -0.30992016196250916, -0.7842847108840942, -0.5416065454483032, 0.10716389119625092, -0.2705034017562866, -0.20626378059387207, 0.1146422028541565, 0.39442721009254456, 0.0383618026971817, -0.10050994157791138, -0.409885048866272, 0.848721981048584, -0.43189501762390137, -0.04537881165742874, -0.2891845405101776, -0.02352512627840042, -0.17659802734851837, 0.29481759667396545, -3.3596584796905518, 0.25194114446640015, 0.012007931247353554, 0.004760985728353262, -0.011962187476456165, 0.009932585060596466, 0.42756229639053345, 0.09648208320140839, -0.558590292930603, 0.07674106955528259, 0.4491150677204132, -0.20626825094223022, -0.227975994348526, 0.2548968195915222, 0.824651300907135, 0.07839979976415634, 0.337809681892395, -0.08767615258693695, 0.8924917578697205, 0.5392648577690125, 0.1477939933538437, -0.13929392397403717, -0.4192701280117035, -0.4347299039363861, 0.3413422405719757, 0.046469587832689285, -0.0257914699614048, -0.12526102364063263, -0.3851851522922516, 0.09984086453914642, 0.021199069917201996, -0.3323884904384613, -0.010634174570441246, -0.08425645530223846, -0.32271715998649597, -0.3630546033382416, -0.09994472563266754, 0.01765436679124832, 0.1817677915096283, -0.05508546903729439, -0.6463289856910706, 0.7004364728927612, 0.047713033854961395, 0.5829001665115356, 0.8784326910972595, 0.22939278185367584, -0.035094231367111206, -0.024431824684143066, 0.10687622427940369, 0.037873826920986176, -0.34534770250320435, -0.08610507845878601, 1.1973381042480469, 0.13102570176124573, 0.12969055771827698, -0.405220091342926, 0.5544561743736267, -0.16313332319259644, 0.033302806317806244, 0.1554366648197174, 0.713219404220581, -0.3364657759666443, 0.1163199245929718, 0.09389270842075348, 0.6935402750968933, -0.8450557589530945, 0.5343403220176697, -0.5726687908172607, 0.012679262086749077, 0.17439299821853638, -0.2291981428861618, 0.07734593749046326, -0.40085941553115845, -0.8843359351158142, -0.5641909241676331, -0.08465754240751266, 0.22699224948883057, 0.001101478934288025, 0.11061595380306244, -0.0692286267876625, -0.5480026006698608, -0.2277594357728958, -0.055864572525024414, 0.811779797077179, -0.1464514434337616, -0.20125839114189148, 0.092182956635952, 0.0491802804172039, -0.6596493124961853, -0.10887732356786728, -0.012061256915330887, 0.3141913414001465, 0.3560766875743866, -0.06583347171545029, -0.5914552807807922, 0.35786211490631104, 0.26171576976776123, -0.7882167100906372, 0.2780047059059143, 0.032257333397865295, -0.5119890570640564, -0.6258267164230347, -0.0679413378238678, 0.16520264744758606, -0.2653808295726776, -0.3761269450187683, -0.19954049587249756, 0.0711570605635643, -0.3341512680053711, 0.49110865592956543, -0.3479744493961334, -0.31318509578704834, 0.34982138872146606, 0.15078194439411163, 0.8306180238723755, 0.5207043290138245, 0.14596056938171387, 0.6415516138076782, -0.05272168666124344, 0.5276293754577637, 0.6571664810180664, -0.06019847095012665, -0.19101423025131226, -0.16935430467128754, 0.03745715320110321, -0.11949764937162399, 0.4191778004169464, -0.6381372213363647, -0.5777596235275269, -0.49009883403778076, 0.2640076279640198, -0.46785256266593933, -0.010274392552673817, -0.5077399015426636, -0.25268274545669556, -0.3204735815525055, -0.04765549674630165, 0.13091015815734863, 0.31855282187461853, -0.02669534832239151, 0.227659672498703, 0.4178694486618042, -0.4419329762458801, 0.32729464769363403, -0.1792520135641098, 0.6875192523002625, 0.006217464804649353, 0.1275530606508255, -0.048519887030124664, 0.7754613161087036, -0.4377790689468384, -0.23741415143013, -0.2924896478652954, -0.15164561569690704, -0.42103099822998047, 0.14245831966400146, 0.1455119401216507, -0.004766814410686493, 0.20126371085643768, -0.1658366620540619, -0.2933468222618103, 0.2539413571357727, -1.4862827062606812, 0.2867966592311859, 0.2718959152698517, 0.20929329097270966, 0.25001534819602966, -0.1650000810623169, -0.5884809494018555, 0.7853228449821472, 0.23681722581386566, 0.19720026850700378, -0.5324109792709351, 0.2685391306877136, 0.528293788433075, -0.16779732704162598, -0.29987818002700806, 0.09741563349962234, -0.008293718099594116, -0.432742714881897, -0.013065113686025143, 0.6015443801879883, -0.3067322075366974, 1.0504530668258667, -0.06483832746744156, -0.026453319936990738, -0.1567523330450058, -0.3079153001308441, 0.048990070819854736, 0.6041080355644226, 0.020873887464404106, 0.5080013275146484, -0.18912620842456818, -0.24368120729923248, -0.8239700794219971, -0.10790857672691345, -0.0819912776350975, 0.35520344972610474, 0.41081783175468445, 0.07546237111091614, 0.572725236415863, 0.6912974715232849, -0.055827707052230835, 0.4614557921886444, 0.05105069279670715, -0.35108017921447754, 0.6351770758628845, 0.4319877624511719, -0.9556243419647217, 0.680570125579834, 0.0373411551117897, -0.08748756349086761, -0.38590654730796814, -0.08250940591096878, -0.5289266109466553, -0.27153825759887695, 0.4732266664505005, -0.07376124709844589, -0.2672782838344574, 0.05689934268593788, -0.7475271821022034, -0.13789573311805725, 0.13161353766918182, -0.41043877601623535, -0.5446500778198242, 0.2830764055252075, -0.8314774036407471, -0.49149289727211, 0.4357582926750183, -0.3031821548938751, -0.3275795876979828, 0.651077926158905, 0.7352926731109619, -0.041809841990470886, 0.011650219559669495, 0.3498801290988922, -0.7117921113967896, -0.21483412384986877, 0.05579231679439545, 0.27843913435935974, 0.37257397174835205, 0.06886815279722214, 0.4975687265396118, 0.06903766840696335, -0.06971392035484314, 0.30184054374694824, 0.34509027004241943, 0.2690718472003937, -0.14866147935390472, -0.38438355922698975, 0.08437111973762512, 0.5593196153640747, -0.7061130404472351, -0.3507530391216278, 0.10350959748029709, -0.15072616934776306, 0.16246441006660461, -0.17946648597717285, 0.2213149070739746, 0.10750013589859009, 0.14697715640068054, -0.17159579694271088, -0.06954067945480347, 0.579735279083252, 0.4646312892436981, -0.07332060486078262, -0.13369950652122498, -0.008461594581604004, 0.5280548334121704, -0.09147672355175018, 0.02768600359559059, -0.1334131807088852, -0.704407811164856, -0.12355855107307434, -0.12293989211320877, 0.26871365308761597, 0.16007933020591736, -0.6726924777030945, 0.3014315068721771, -0.3271709680557251, 1.6770163774490356, 0.5238191485404968, 0.33068665862083435, -0.4062823951244354, 0.498005747795105, -0.08784353733062744, -0.42315036058425903, 0.527660608291626, -0.5419793725013733, 0.48350435495376587, -0.2332524061203003, 0.23420125246047974, -0.33741503953933716, 0.6096071004867554, 0.6498010754585266, 0.4116567373275757, -0.27120792865753174, -0.1067056655883789, -0.8886635899543762, -0.0635451003909111, -0.6100183725357056, 0.8015418648719788, 0.30095016956329346, 0.14063148200511932, 0.1673572063446045, 0.2442316710948944, -0.16988033056259155, 0.07660523802042007, 0.35992950201034546, 0.6939562559127808, -0.1404222846031189, 0.5678865909576416, -0.18871048092842102, 0.3135351240634918, -0.6129968166351318, -0.17637723684310913, -0.12465888261795044, -0.4632650911808014, -0.12517328560352325, 0.16983839869499207, 0.18854083120822906, -0.7375485301017761, 0.09955626726150513, -0.016613073647022247, -0.21103598177433014, 0.7856748104095459, -0.26583680510520935, -0.3013588786125183, 0.3031776547431946, 0.3325352668762207, -0.13870349526405334, -0.2795359492301941, -0.36767205595970154, 0.02227548509836197, -0.7348303198814392, -0.3838742971420288, -0.14968758821487427, -0.25645872950553894, -0.32980507612228394, 0.16076651215553284, 0.13801097869873047, 0.18015803396701813, 0.21416258811950684, -0.465503066778183, -0.032121237367391586, 0.3336504399776459, -0.22253674268722534, 0.04052586480975151, 0.3012920320034027, -0.2958674132823944, -0.2696523070335388, 0.04919862747192383, 0.5365007519721985, -0.017936334013938904, 0.5253220200538635, 0.2028498649597168, -0.0336894765496254, -0.11975511163473129, -0.39778223633766174, -2.097980499267578, 0.012767577543854713, 0.3189370930194855, 0.32759907841682434, 0.07480651140213013, 0.22783493995666504, -0.0392293706536293, -0.11294081807136536, 0.27707040309906006, 0.16020163893699646, 0.5371198654174805, 0.6323309540748596, 0.15124478936195374, 0.07198987901210785, 0.10987607389688492, 0.39667442440986633, 0.2676002085208893, -0.4321478605270386, -0.11984013020992279, 0.2249262034893036, 0.13177822530269623, 0.03410300239920616, 0.1824789047241211, -0.3743002712726593, -1.0009342432022095, 0.26427510380744934, -0.05934036895632744, -0.40224289894104004, 0.08159060031175613, 0.8238275051116943, -0.24521711468696594, 0.7350114583969116, 0.05456817150115967, 0.24679884314537048, -0.24689802527427673, -0.28117281198501587, 0.005980722606182098, -0.12529587745666504, 0.4998929500579834, -0.08494985103607178, 0.25841692090034485, 0.7237669229507446, 0.11578498780727386, 0.15645083785057068, 0.09887814521789551, -0.14525175094604492, 0.6635695099830627, -0.16931778192520142, 0.24887968599796295, -0.500226616859436, 0.25955507159233093, -0.018416523933410645, 0.36146998405456543, -0.12065760046243668, 0.5828893780708313, -0.0002519935369491577, 0.021892964839935303, 0.09049072861671448, -0.471211701631546, -0.5755556225776672, 0.17173457145690918, 0.11942427605390549, -0.3808143138885498, 0.11415734887123108, 0.3708253502845764, -0.5057536363601685, -0.5830727815628052, -0.007488586008548737, -0.3049415349960327, -0.20612356066703796, -0.12727242708206177, -0.1480817198753357, 0.4514560103416443, -0.0033697839826345444, -0.028186768293380737, 0.00350257009267807, 0.2899225652217865, 0.4277459383010864, 0.5622323155403137, 0.22520440816879272, 0.09013381600379944, -0.0899040549993515, -0.909041702747345, 0.24730253219604492, 0.3478301167488098, -6.342706203460693, -0.6172043085098267, -0.2520458698272705, -0.13722901046276093, 0.02713250368833542, -0.18499338626861572, 0.15508171916007996, 0.014854121953248978, 0.2753024697303772, 0.21819812059402466, -0.0430954247713089, 0.035434093326330185, -0.03341636806726456, -0.6818900108337402, 0.23261232674121857, 0.4815131425857544];0
